========
|  16780 |  14569 |  32767 |  32767 | e |
|  16777 |  14568 |  32767 |  32767 | e |
|  16782 |  14571 |  32767 |  32767 | e |
|  16777 |  14570 |  32767 |  32767 | e |
|  16777 |  14568 |  32767 |  32767 | e |
|  16777 |  14567 |  32767 |  32767 | e |
|  16779 |  14573 |  32767 |  32767 | e |
|  16781 |  14573 |  32767 |  32767 | e |
|  16781 |  14575 |  32767 |  32767 | e |
|  16781 |  14572 |  32767 |  32767 | e |
|  16777 |  14567 |  32767 |  32767 | e |
|  16780 |  14570 |  32767 |  32767 | e |
|  16777 |  14567 |  32767 |  32767 | e |
|  16781 |  14572 |  32767 |  32767 | e |
|  16778 |  14566 |  32767 |  32767 | e |
|  16779 |  14570 |  32767 |  32767 | e |
|  16780 |  14568 |  32767 |  32767 | e |
|  16775 |  14568 |  32767 |  32767 | e |
|  16777 |  14567 |  32767 |  32767 | e |
|  16781 |  14573 |  32767 |  32767 | e |
|  16778 |  14569 |  32767 |  32767 | e |
|  16777 |  14569 |  32767 |  32767 | e |
|  16777 |  14566 |  32767 |  32767 | e |
|  16781 |  14574 |  32767 |  32767 | e |
|  16781 |  14573 |  32767 |  32767 | e |
|  16780 |  14569 |  32767 |  32767 | e |
|  16781 |  14572 |  32767 |  32767 | e |
|  16781 |  14570 |  32767 |  32767 | e |
|  16777 |  14566 |  32767 |  32767 | e |
|  16779 |  14569 |  32767 |  32767 | e |
|  16779 |  14570 |  32767 |  32767 | e |
|  16781 |  14574 |  32767 |  32767 | e |
|  16780 |  14568 |  32767 |  32767 | e |
|  16777 |  14566 |  32767 |  32767 | e |
|  16781 |  14568 |  32767 |  32767 | e |
|  16780 |  14566 |  32767 |  32767 | e |
|  16778 |  14566 |  32767 |  32767 | e |
|  16776 |  14565 |  32767 |  32767 | e |
|  16776 |  14561 |  32767 |  32767 | e |
|  16778 |  14564 |  32767 |  32767 | e |
|  16778 |  14566 |  32767 |  32767 | e |
|  16776 |  14568 |  32767 |  32767 | e |
|  16780 |  14566 |  32767 |  32767 | e |
|  16780 |  14568 |  32767 |  32767 | e |
|  16779 |  14568 |  32767 |  32767 | e |
|  16782 |  14570 |  32767 |  32767 | e |
|  16780 |  14566 |  32767 |  32767 | e |
|  16779 |  14567 |  32767 |  32767 | e |
|  16780 |  14567 |  32767 |  32767 | e |
|  16779 |  14568 |  32767 |  32767 | e |
|  16841 |  14609 |  32767 |  32767 | e |
|  16781 |  14569 |  32767 |  32767 | e |
|  16777 |  14566 |  32767 |  32767 | e |
|  16779 |  14571 |  32767 |  32767 | e |
|  16778 |  14564 |  32767 |  32767 | e |
|  16780 |  14566 |  32767 |  32767 | e |
|  16781 |  14572 |  32767 |  32767 | e |
|  16780 |  14568 |  32767 |  32767 | e |
|  16778 |  14570 |  32767 |  32767 | e |
|  16780 |  14585 |  32767 |  32767 | e |
|  16781 |  14570 |  32767 |  32767 | e |
|  16781 |  14570 |  32767 |  32767 | e |
|  16780 |  14567 |  32767 |  32767 | e |
|  16781 |  14573 |  32767 |  32767 | e |
|  16780 |  14565 |  32767 |  32767 | e |
|  16783 |  14572 |  32767 |  32767 | e |
|  16779 |  14569 |  32767 |  32767 | e |
|  16784 |  14567 |  32767 |  32767 | e |
|  16781 |  14568 |  32767 |  32767 | e |
|  16780 |  14567 |  32767 |  32767 | e |
|  16780 |  14566 |  32767 |  32767 | e |
|  16779 |  14569 |  32767 |  32767 | e |
|  16780 |  14568 |  32767 |  32767 | e |
|  16781 |  14570 |  32767 |  32767 | e |
|  16783 |  14576 |  32767 |  32767 | e |
|  16780 |  14568 |  32767 |  32767 | e |
|  16782 |  14569 |  32767 |  32767 | e |
|  16783 |  14572 |  32767 |  32767 | e |
|  16780 |  14565 |  32767 |  32767 | e |
|  16779 |  14568 |  32767 |  32767 | e |
|  16784 |  14567 |  32767 |  32767 | e |
|  16780 |  14565 |  32767 |  32767 | e |
|  16782 |  14569 |  32767 |  32767 | e |
|  16779 |  14566 |  32767 |  32767 | e |
|  16782 |  14568 |  32767 |  32767 | e |
|  16779 |  14566 |  32767 |  32767 | e |
|  16784 |  14566 |  32767 |  32767 | e |
|  16783 |  14569 |  32767 |  32767 | e |
|  16783 |  14570 |  32767 |  32767 | e |
|  16783 |  14569 |  32767 |  32767 | e |
|  16781 |  14570 |  32767 |  32767 | e |
|  16785 |  14566 |  32767 |  32767 | e |
|  16780 |  14562 |  32767 |  32767 | e |
|  16783 |  14568 |  32767 |  32767 | e |
|  16781 |  14563 |  32767 |  32767 | e |
|  16779 |  14563 |  32767 |  32767 | e |
|  16784 |  14563 |  32767 |  32767 | e |
|  16783 |  14567 |  32767 |  32767 | e |
|  16780 |  14563 |  32767 |  32767 | e |
|  16784 |  14564 |  32767 |  32767 | e |
|  16784 |  14564 |  32767 |  32767 | e |
|  16837 |  14603 |  32767 |  32767 | e |
|  16778 |  14566 |  32767 |  32767 | e |
|  16781 |  14568 |  32767 |  32767 | e |
|  16778 |  14563 |  32767 |  32767 | e |
|  16782 |  14566 |  32767 |  32767 | e |
|  16780 |  14566 |  32767 |  32767 | e |
|  16782 |  14565 |  32767 |  32767 | e |
|  16783 |  14571 |  32767 |  32767 | e |
|  16782 |  14566 |  32767 |  32767 | e |
|  16780 |  14562 |  32767 |  32767 | e |
|  16779 |  14562 |  32767 |  32767 | e |
|  16783 |  14567 |  32767 |  32767 | e |
|  16783 |  14566 |  32767 |  32767 | e |
|  16780 |  14564 |  32767 |  32767 | e |
|  16780 |  14562 |  32767 |  32767 | e |
|  16783 |  14566 |  32767 |  32767 | e |
|  16780 |  14559 |  32767 |  32767 | e |
|  16784 |  14563 |  32767 |  32767 | e |
|  16780 |  14563 |  32767 |  32767 | e |
|  16779 |  14563 |  32767 |  32767 | e |
|  16782 |  14566 |  32767 |  32767 | e |
|  16782 |  14566 |  32767 |  32767 | e |
|  16780 |  14564 |  32767 |  32767 | e |
|  16781 |  14565 |  32767 |  32767 | e |
|  16778 |  14563 |  32767 |  32767 | e |
|  16783 |  14568 |  32767 |  32767 | e |
|  16781 |  14566 |  32767 |  32767 | e |
|  16784 |  14563 |  32767 |  32767 | e |
|  16783 |  14568 |  32767 |  32767 | e |
|  16783 |  14566 |  32767 |  32767 | e |
|  16784 |  14562 |  32767 |  32767 | e |
|  16783 |  14566 |  32767 |  32767 | e |
|  16783 |  14566 |  32767 |  32767 | e |
|  16782 |  14563 |  32767 |  32767 | e |
|  16781 |  14565 |  32767 |  32767 | e |
|  16783 |  14569 |  32767 |  32767 | e |
|  16779 |  14563 |  32767 |  32767 | e |
|  16781 |  14565 |  32767 |  32767 | e |
|  16779 |  14563 |  32767 |  32767 | e |
|  16785 |  14569 |  32767 |  32767 | e |
|  16782 |  14569 |  32767 |  32767 | e |
|  16783 |  14567 |  32767 |  32767 | e |
|  16784 |  14562 |  32767 |  32767 | e |
|  16781 |  14566 |  32767 |  32767 | e |
|  16782 |  14565 |  32767 |  32767 | e |
|  16784 |  14564 |  32767 |  32767 | e |
|  16782 |  14565 |  32767 |  32767 | e |
|  16781 |  14566 |  32767 |  32767 | e |
|  16782 |  14564 |  32767 |  32767 | e |
|  16780 |  14564 |  32767 |  32767 | e |
|  16781 |  14567 |  32767 |  32767 | e |
|  16837 |  14600 |  32767 |  32767 | e |
|  16782 |  14568 |  32767 |  32767 | e |
|  16781 |  14568 |  32767 |  32767 | e |
|  16781 |  14568 |  32767 |  32767 | e |
|  16779 |  14567 |  32767 |  32767 | e |
|  16779 |  14567 |  32767 |  32767 | e |
|  16778 |  14562 |  32767 |  32767 | e |
|  16779 |  14564 |  32767 |  32767 | e |
|  16783 |  14570 |  32767 |  32767 | e |
|  16781 |  14570 |  32767 |  32767 | e |
|  16783 |  14571 |  32767 |  32767 | e |
|  16782 |  14568 |  32767 |  32767 | e |
|  16779 |  14567 |  32767 |  32767 | e |
|  16782 |  14568 |  32767 |  32767 | e |
|  16778 |  14563 |  32767 |  32767 | e |
|  16780 |  14566 |  32767 |  32767 | e |
|  16781 |  14568 |  32767 |  32767 | e |
|  16782 |  14569 |  32767 |  32767 | e |
|  16780 |  14565 |  32767 |  32767 | e |
|  16783 |  14571 |  32767 |  32767 | e |
|  16781 |  14570 |  32767 |  32767 | e |
|  16779 |  14568 |  32767 |  32767 | e |
|  16779 |  14566 |  32767 |  32767 | e |
|  16783 |  14571 |  32767 |  32767 | e |
|  16782 |  14567 |  32767 |  32767 | e |
|  16783 |  14569 |  32767 |  32767 | e |
|  16783 |  14570 |  32767 |  32767 | e |
|  16779 |  14565 |  32767 |  32767 | e |
|  16782 |  14568 |  32767 |  32767 | e |
|  16784 |  14566 |  32767 |  32767 | e |
|  16782 |  14570 |  32767 |  32767 | e |
|  16783 |  14572 |  32767 |  32767 | e |
|  16781 |  14568 |  32767 |  32767 | e |
|  16780 |  14566 |  32767 |  32767 | e |
|  16781 |  14572 |  32767 |  32767 | e |
|  16781 |  14568 |  32767 |  32767 | e |
|  16778 |  14563 |  32767 |  32767 | e |
|  16781 |  14569 |  32767 |  32767 | e |
|  16778 |  14565 |  32767 |  32767 | e |
|  16782 |  14568 |  32767 |  32767 | e |
|  16778 |  14564 |  32767 |  32767 | e |
|  16777 |  14565 |  32767 |  32767 | e |
|  16779 |  14567 |  32767 |  32767 | e |
|  16777 |  14562 |  32767 |  32767 | e |
|  16779 |  14566 |  32767 |  32767 | e |
|  16779 |  14569 |  32767 |  32767 | e |
|  16783 |  14570 |  32767 |  32767 | e |
|  16779 |  14565 |  32767 |  32767 | e |
|  16780 |  14563 |  32767 |  32767 | e |
|  16781 |  14564 |  32767 |  32767 | e |
|  16783 |  14568 |  32767 |  32767 | e |
|  16841 |  14603 |  32767 |  32767 | e |
|  16783 |  14593 |  32767 |  32767 | e |
|  16780 |  14563 |  32767 |  32767 | e |
|  16777 |  14561 |  32767 |  32767 | e |
|  16781 |  14564 |  32767 |  32767 | e |
|  16777 |  14558 |  32767 |  32767 | e |
|  16781 |  14564 |  32767 |  32767 | e |
|  16780 |  14562 |  32767 |  32767 | e |
|  16779 |  14562 |  32767 |  32767 | e |
|  16782 |  14565 |  32767 |  32767 | e |
|  16782 |  14564 |  32767 |  32767 | e |
|  16778 |  14560 |  32767 |  32767 | e |
|  16782 |  14563 |  32767 |  32767 | e |
|  16777 |  14559 |  32767 |  32767 | e |
|  16778 |  14559 |  32767 |  32767 | e |
|  16780 |  14561 |  32767 |  32767 | e |
|  16782 |  14564 |  32767 |  32767 | e |
|  16779 |  14563 |  32767 |  32767 | e |
|  16782 |  14566 |  32767 |  32767 | e |
|  16778 |  14561 |  32767 |  32767 | e |
|  16776 |  14558 |  32767 |  32767 | e |
|  16780 |  14566 |  32767 |  32767 | e |
|  16776 |  14560 |  32767 |  32767 | e |
|  16777 |  14557 |  32767 |  32767 | e |
|  16776 |  14561 |  32767 |  32767 | e |
|  16778 |  14557 |  32767 |  32767 | e |
|  16779 |  14564 |  32767 |  32767 | e |
|  16776 |  14558 |  32767 |  32767 | e |
|  16777 |  14559 |  32767 |  32767 | e |
|  16779 |  14562 |  32767 |  32767 | e |
|  16783 |  14564 |  32767 |  32767 | e |
|  16778 |  14558 |  32767 |  32767 | e |
|  16782 |  14562 |  32767 |  32767 | e |
|  16783 |  14567 |  32767 |  32767 | e |
|  16779 |  14561 |  32767 |  32767 | e |
|  16783 |  14564 |  32767 |  32767 | e |
|  16778 |  14555 |  32767 |  32767 | e |
|  16779 |  14561 |  32767 |  32767 | e |
|  16780 |  14557 |  32767 |  32767 | e |
|  16780 |  14560 |  32767 |  32767 | e |
|  16778 |  14558 |  32767 |  32767 | e |
|  16777 |  14561 |  32767 |  32767 | e |
|  16779 |  14563 |  32767 |  32767 | e |
|  16779 |  14561 |  32767 |  32767 | e |
|  16778 |  14557 |  32767 |  32767 | e |
|  16782 |  14562 |  32767 |  32767 | e |
|  16780 |  14560 |  32767 |  32767 | e |
|  16781 |  14561 |  32767 |  32767 | e |
|  16781 |  14559 |  32767 |  32767 | e |
|  16778 |  14558 |  32767 |  32767 | e |
|  16780 |  14559 |  32767 |  32767 | e |
|  16839 |  14596 |  32767 |  32767 | e |
|  16779 |  14557 |  32767 |  32767 | e |
|  16782 |  14561 |  32767 |  32767 | e |
|  16782 |  14561 |  32767 |  32767 | e |
|  16779 |  14558 |  32767 |  32767 | e |
|  16783 |  14561 |  32767 |  32767 | e |
|  16779 |  14557 |  32767 |  32767 | e |
|  16778 |  14557 |  32767 |  32767 | e |
|  16777 |  14553 |  32767 |  32767 | e |
|  16783 |  14562 |  32767 |  32767 | e |
|  16781 |  14560 |  32767 |  32767 | e |
|  16780 |  14558 |  32767 |  32767 | e |
|  16779 |  14560 |  32767 |  32767 | e |
|  16783 |  14563 |  32767 |  32767 | e |
|  16779 |  14559 |  32767 |  32767 | e |
|  16779 |  14560 |  32767 |  32767 | e |
|  16782 |  14562 |  32767 |  32767 | e |
|  16778 |  14555 |  32767 |  32767 | e |
|  16779 |  14560 |  32767 |  32767 | e |
|  16781 |  14563 |  32767 |  32767 | e |
|  16783 |  14567 |  32767 |  32767 | e |
|  16782 |  14561 |  32767 |  32767 | e |
|  16778 |  14558 |  32767 |  32767 | e |
|  16781 |  14564 |  32767 |  32767 | e |
|  16780 |  14560 |  32767 |  32767 | e |
|  16779 |  14560 |  32767 |  32767 | e |
|  16779 |  14558 |  32767 |  32767 | e |
|  16778 |  14557 |  32767 |  32767 | e |
|  16781 |  14561 |  32767 |  32767 | e |
|  16782 |  14563 |  32767 |  32767 | e |
|  16782 |  14564 |  32767 |  32767 | e |
|  16778 |  14560 |  32767 |  32767 | e |
|  16778 |  14556 |  32767 |  32767 | e |
|  16779 |  14558 |  32767 |  32767 | e |
|  16783 |  14562 |  32767 |  32767 | e |
|  16780 |  14557 |  32767 |  32767 | e |
|  16782 |  14561 |  32767 |  32767 | e |
|  16787 |  14562 |  32767 |  32767 | e |
|  16778 |  14551 |  32767 |  32767 | e |
|  16776 |  14553 |  32767 |  32767 | e |
|  16780 |  14556 |  32767 |  32767 | e |
|  16779 |  14554 |  32767 |  32767 | e |
|  16776 |  14548 |  32767 |  32767 | e |
|  16774 |  14550 |  32767 |  32767 | e |
|  16774 |  14552 |  32767 |  32767 | e |
|  16776 |  14548 |  32767 |  32767 | e |
|  16778 |  14549 |  32767 |  32767 | e |
|  16781 |  14557 |  32767 |  32767 | e |
|  16781 |  14559 |  32767 |  32767 | e |
|  16779 |  14558 |  32767 |  32767 | e |
|  16784 |  14557 |  32767 |  32767 | e |
|  16839 |  14592 |  32767 |  32767 | e |
|  16782 |  14555 |  32767 |  32767 | e |
|  16780 |  14555 |  32767 |  32767 | e |
|  16782 |  14555 |  32767 |  32767 | e |
|  16782 |  14555 |  32767 |  32767 | e |
|  16775 |  14550 |  32767 |  32767 | e |
|  16777 |  14551 |  32767 |  32767 | e |
|  16775 |  14582 |  32767 |  32767 | e |
|  16782 |  14558 |  32767 |  32767 | e |
|  16781 |  14549 |  32767 |  32767 | e |
|  16781 |  14553 |  32767 |  32767 | e |
|  16783 |  14556 |  32767 |  32767 | e |
|  16782 |  14555 |  32767 |  32767 | e |
|  16778 |  14551 |  32767 |  32767 | e |
|  16779 |  14556 |  32767 |  32767 | e |
|  16780 |  14551 |  32767 |  32767 | e |
|  16782 |  14553 |  32767 |  32767 | e |
|  16782 |  14554 |  32767 |  32767 | e |
|  16782 |  14550 |  32767 |  32767 | e |
|  16782 |  14553 |  32767 |  32767 | e |
|  16782 |  14555 |  32767 |  32767 | e |
|  16778 |  14551 |  32767 |  32767 | e |
|  16779 |  14554 |  32767 |  32767 | e |
|  16777 |  14550 |  32767 |  32767 | e |
|  16780 |  14551 |  32767 |  32767 | e |
|  16777 |  14548 |  32767 |  32767 | e |
|  16778 |  14548 |  32767 |  32767 | e |
|  16782 |  14551 |  32767 |  32767 | e |
|  16778 |  14549 |  32767 |  32767 | e |
|  16783 |  14555 |  32767 |  32767 | e |
|  16776 |  14546 |  32767 |  32767 | e |
|  16779 |  14551 |  32767 |  32767 | e |
|  16782 |  14552 |  32767 |  32767 | e |
|  16781 |  14554 |  32767 |  32767 | e |
|  16777 |  14550 |  32767 |  32767 | e |
|  16778 |  14549 |  32767 |  32767 | e |
|  16783 |  14554 |  32767 |  32767 | e |
|  16780 |  14550 |  32767 |  32767 | e |
|  16779 |  14549 |  32767 |  32767 | e |
|  16779 |  14549 |  32767 |  32767 | e |
|  16783 |  14556 |  32767 |  32767 | e |
|  16782 |  14553 |  32767 |  32767 | e |
|  16778 |  14548 |  32767 |  32767 | e |
|  16778 |  14550 |  32767 |  32767 | e |
|  16773 |  14567 |  32767 |  32767 | e |
|  16779 |  14554 |  32767 |  32767 | e |
|  16783 |  14550 |  32767 |  32767 | e |
|  16778 |  14542 |  32767 |  32767 | e |
|  16779 |  14553 |  32767 |  32767 | e |
|  16779 |  14551 |  32767 |  32767 | e |
|  16783 |  14554 |  32767 |  32767 | e |
|  16839 |  14592 |  32767 |  32767 | e |
|  16780 |  14552 |  32767 |  32767 | e |
|  16780 |  14552 |  32767 |  32767 | e |
|  16778 |  14554 |  32767 |  32767 | e |
|  16780 |  14554 |  32767 |  32767 | e |
|  16781 |  14554 |  32767 |  32767 | e |
|  16780 |  14554 |  32767 |  32767 | e |
|  16781 |  14552 |  32767 |  32767 | e |
|  16778 |  14550 |  32767 |  32767 | e |
|  16779 |  14560 |  32767 |  32767 | e |
|  16780 |  14551 |  32767 |  32767 | e |
|  16775 |  14548 |  32767 |  32767 | e |
|  16776 |  14546 |  32767 |  32767 | e |
|  16779 |  14552 |  32767 |  32767 | e |
|  16777 |  14548 |  32767 |  32767 | e |
|  16781 |  14552 |  32767 |  32767 | e |
|  16777 |  14547 |  32767 |  32767 | e |
|  16776 |  14549 |  32767 |  32767 | e |
|  16779 |  14553 |  32767 |  32767 | e |
|  16781 |  14553 |  32767 |  32767 | e |
|  16780 |  14556 |  32767 |  32767 | e |
|  16779 |  14552 |  32767 |  32767 | e |
|  16781 |  14554 |  32767 |  32767 | e |
|  16781 |  14554 |  32767 |  32767 | e |
|  16780 |  14551 |  32767 |  32767 | e |
|  16777 |  14549 |  32767 |  32767 | e |
|  16778 |  14551 |  32767 |  32767 | e |
|  16780 |  14550 |  32767 |  32767 | e |
|  16776 |  14546 |  32767 |  32767 | e |
|  16780 |  14551 |  32767 |  32767 | e |
|  16781 |  14553 |  32767 |  32767 | e |
|  16777 |  14548 |  32767 |  32767 | e |
|  16779 |  14553 |  32767 |  32767 | e |
|  16782 |  14552 |  32767 |  32767 | e |
|  16779 |  14556 |  32767 |  32767 | e |
|  16778 |  14550 |  32767 |  32767 | e |
|  16778 |  14550 |  32767 |  32767 | e |
|  16777 |  14548 |  32767 |  32767 | e |
|  16776 |  14545 |  32767 |  32767 | e |
|  16778 |  14548 |  32767 |  32767 | e |
|  16777 |  14549 |  32767 |  32767 | e |
|  16777 |  14546 |  32767 |  32767 | e |
|  16778 |  14547 |  32767 |  32767 | e |
|  16778 |  14549 |  32767 |  32767 | e |
|  16778 |  14547 |  32767 |  32767 | e |
|  16778 |  14552 |  32767 |  32767 | e |
|  16778 |  14547 |  32767 |  32767 | e |
|  16779 |  14617 |  32767 |  32767 | e |
|  16780 |  14550 |  32767 |  32767 | e |
|  16775 |  14549 |  32767 |  32767 | e |
|  16780 |  14551 |  32767 |  32767 | e |
|  16835 |  14585 |  32767 |  32767 | e |
|  16781 |  14555 |  32767 |  32767 | e |
|  16779 |  14552 |  32767 |  32767 | e |
|  16776 |  14547 |  32767 |  32767 | e |
|  16777 |  14550 |  32767 |  32767 | e |
|  16778 |  14550 |  32767 |  32767 | e |
|  16780 |  14550 |  32767 |  32767 | e |
|  16778 |  14549 |  32767 |  32767 | e |
|  16777 |  14548 |  32767 |  32767 | e |
|  16779 |  14550 |  32767 |  32767 | e |
|  16777 |  14547 |  32767 |  32767 | e |
|  16776 |  14544 |  32767 |  32767 | e |
|  16776 |  14547 |  32767 |  32767 | e |
|  16780 |  14554 |  32767 |  32767 | e |
|  16779 |  14551 |  32767 |  32767 | e |
|  16779 |  14551 |  32767 |  32767 | e |
|  16779 |  14551 |  32767 |  32767 | e |
|  16776 |  14545 |  32767 |  32767 | e |
|  16780 |  14552 |  32767 |  32767 | e |
|  16777 |  14547 |  32767 |  32767 | e |
|  16777 |  14547 |  32767 |  32767 | e |
|  16778 |  14546 |  32767 |  32767 | e |
|  16776 |  14545 |  32767 |  32767 | e |
|  16780 |  14549 |  32767 |  32767 | e |
|  16776 |  14545 |  32767 |  32767 | e |
|  16777 |  14546 |  32767 |  32767 | e |
|  16775 |  14545 |  32767 |  32767 | e |
|  16780 |  14549 |  32767 |  32767 | e |
|  16780 |  14548 |  32767 |  32767 | e |
|  16776 |  14543 |  32767 |  32767 | e |
|  16777 |  14545 |  32767 |  32767 | e |
|  16778 |  14545 |  32767 |  32767 | e |
|  16776 |  14543 |  32767 |  32767 | e |
|  16779 |  14547 |  32767 |  32767 | e |
|  16778 |  14545 |  32767 |  32767 | e |
|  16777 |  14543 |  32767 |  32767 | e |
|  16775 |  14544 |  32767 |  32767 | e |
|  16779 |  14547 |  32767 |  32767 | e |
|  16778 |  14544 |  32767 |  32767 | e |
|  16778 |  14542 |  32767 |  32767 | e |
|  16779 |  14547 |  32767 |  32767 | e |
|  16780 |  14546 |  32767 |  32767 | e |
|  16778 |  14545 |  32767 |  32767 | e |
|  16775 |  14544 |  32767 |  32767 | e |
|  16779 |  14548 |  32767 |  32767 | e |
|  16776 |  14544 |  32767 |  32767 | e |
|  16779 |  14551 |  32767 |  32767 | e |
|  16778 |  14546 |  32767 |  32767 | e |
|  16772 |  14539 |  32767 |  32767 | e |
|  16775 |  14547 |  32767 |  32767 | e |
|  16779 |  14542 |  32767 |  32767 | e |
|  16836 |  14578 |  32767 |  32767 | e |
|  16778 |  14543 |  32767 |  32767 | e |
|  16777 |  14540 |  32767 |  32767 | e |
|  16776 |  14539 |  32767 |  32767 | e |
|  16780 |  14543 |  32767 |  32767 | e |
|  16776 |  14537 |  32767 |  32767 | e |
|  16779 |  14541 |  32767 |  32767 | e |
|  16778 |  14542 |  32767 |  32767 | e |
|  16779 |  14542 |  32767 |  32767 | e |
|  16781 |  14544 |  32767 |  32767 | e |
|  16781 |  14546 |  32767 |  32767 | e |
|  16778 |  14543 |  32767 |  32767 | e |
|  16780 |  14543 |  32767 |  32767 | e |
|  16777 |  14542 |  32767 |  32767 | e |
|  16782 |  14545 |  32767 |  32767 | e |
|  16778 |  14541 |  32767 |  32767 | e |
|  16774 |  14538 |  32767 |  32767 | e |
|  16777 |  14540 |  32767 |  32767 | e |
|  16778 |  14542 |  32767 |  32767 | e |
|  16779 |  14541 |  32767 |  32767 | e |
|  16777 |  14539 |  32767 |  32767 | e |
|  16778 |  14544 |  32767 |  32767 | e |
|  16776 |  14539 |  32767 |  32767 | e |
|  16775 |  14541 |  32767 |  32767 | e |
|  16782 |  14544 |  32767 |  32767 | e |
|  16780 |  14542 |  32767 |  32767 | e |
|  16780 |  14543 |  32767 |  32767 | e |
|  16778 |  14545 |  32767 |  32767 | e |
|  16777 |  14538 |  32767 |  32767 | e |
|  16780 |  14542 |  32767 |  32767 | e |
|  16776 |  14537 |  32767 |  32767 | e |
|  16778 |  14540 |  32767 |  32767 | e |
|  16779 |  14542 |  32767 |  32767 | e |
|  16778 |  14539 |  32767 |  32767 | e |
|  16779 |  14540 |  32767 |  32767 | e |
|  16777 |  14538 |  32767 |  32767 | e |
|  16779 |  14565 |  32767 |  32767 | e |
|  16780 |  14541 |  32767 |  32767 | e |
|  16780 |  14542 |  32767 |  32767 | e |
|  16778 |  14538 |  32767 |  32767 | e |
|  16777 |  14551 |  32767 |  32767 | e |
|  16778 |  14539 |  32767 |  32767 | e |
|  16779 |  14542 |  32767 |  32767 | e |
|  16780 |  14541 |  32767 |  32767 | e |
|  16780 |  14541 |  32767 |  32767 | e |
|  16780 |  14541 |  32767 |  32767 | e |
|  16777 |  14540 |  32767 |  32767 | e |
|  16781 |  14541 |  32767 |  32767 | e |
|  16775 |  14543 |  32767 |  32767 | e |
|  16778 |  14538 |  32767 |  32767 | e |
|  16776 |  14537 |  32767 |  32767 | e |
|  16834 |  14576 |  32767 |  32767 | e |
|  16776 |  14541 |  32767 |  32767 | e |
|  16778 |  14543 |  32767 |  32767 | e |
|  16780 |  14544 |  32767 |  32767 | e |
|  16775 |  14543 |  32767 |  32767 | e |
|  16778 |  14544 |  32767 |  32767 | e |
|  16778 |  14545 |  32767 |  32767 | e |
|  16779 |  14545 |  32767 |  32767 | e |
|  16779 |  14546 |  32767 |  32767 | e |
|  16777 |  14547 |  32767 |  32767 | e |
|  16779 |  14546 |  32767 |  32767 | e |
|  16778 |  14542 |  32767 |  32767 | e |
|  16779 |  14544 |  32767 |  32767 | e |
|  16780 |  14542 |  32767 |  32767 | e |
|  16775 |  14540 |  32767 |  32767 | e |
|  16780 |  14544 |  32767 |  32767 | e |
|  16778 |  14541 |  32767 |  32767 | e |
|  16778 |  14542 |  32767 |  32767 | e |
|  16779 |  14545 |  32767 |  32767 | e |
|  16779 |  14543 |  32767 |  32767 | e |
|  16779 |  14544 |  32767 |  32767 | e |
|  16780 |  14545 |  32767 |  32767 | e |
